B	cDC1	cDC2	eos	mon	neu	pDC	mye	mouse	treatment	exp
0	0	0	0	4.735819384	0	0	3.51994875	535	FL	DL33
6.666189002	5.407353182	0	0	0	0	0	0	535	FL	DL33
0	0	0	0	0	0	2.843291725	0	535	FL	DL33
0	0	0	0	4.610678142	0	0	3.395034531	535	FL	DL33
11.22783885	5.153132366	5.957168659	0	0	0	0	0	535	FL	DL33
0	0	0	0	0	0	1.882505489	0	535	FL	DL33
0	0	0	0	0	2.357632983	0	1.437121322	535	FL	DL33
0	0	0	5.030057623	3.800149444	5.401083113	0	4.98997022	535	FL	DL33
6.034531018	0	0	0	0	0	0	0	535	FL	DL33
0	5.682189608	0	0	0	0	0	0	535	FL	DL33
0	0	0	3.017508177	0	5.393178257	5.854211686	4.500024814	535	FL	DL33
0	3.86732554	0	0	0	3.85316261	0	2.886200512	535	FL	DL33
10.04817708	0	0	0	4.517607956	0	0	3.302173968	535	FL	DL33
0	3.59570763	0	3.017508177	0	0	0	1.911917584	535	FL	DL33
0	0	0	0	5.314800439	0	0	4.098381605	535	FL	DL33
0	4.154816277	0	0	0	0	0	0	535	FL	DL33
0	1.560617543	0	0	0	0	0	0	535	FL	DL33
0	0	0	0	5.314800439	0	2.378519302	4.098381605	535	FL	DL33
9.78500029	2.904810216	0	0	0	0	0	0	535	FL	DL33
0	0	0	0	0	4.294731362	5.650814742	3.326207869	535	FL	DL33
0	6.674569676	0	0	4.100028285	3.44825924	0	3.395034531	535	FL	DL33
10.0817526	6.606192612	6.847841248	0	0	0	5.050953704	0	535	FL	DL33
0	4.080747616	0	0	0	0	0	0	535	FL	DL33
0	3.3884554	4.535891152	0	0	0	0	0	535	FL	DL33
0	0	0	8.520443426	9.725240823	10.68330675	0	10.04877719	535	FL	DL33
0	0	0	9.270861901	0	0	0	8.145581736	535	FL	DL33
0	9.332131285	8.966026045	7.601099467	7.62829065	6.613661484	8.207038435	7.340011747	535	FL	DL33
0	0	0	0	0	0	4.521771535	0	535	FL	DL33
0	4.288289991	0	0	1.924078553	0	0	0.876229329	535	FL	DL33
0	8.112658574	8.89004014	0	0	0	0	0	535	FL	DL33
12.71927462	0	0	0	0	3.44825924	0	2.484591355	535	FL	DL33
0	0	0	9.601972927	0	0	0	8.476692725	535	FL	DL33
0	0	0	9.877765158	0	0	0	8.75248494	535	FL	DL33
0	3.958224579	6.581933767	0	0	0	0	0	535	FL	DL33
0	3.3884554	0	0	0	0	0	0	535	FL	DL33
0	0	0	0	5.066636356	7.762511028	0	6.844250359	535	FL	DL33
10.97832789	11.5192076	10.47368935	8.600861292	8.172887225	9.749662887	10.91150377	9.139615102	535	FL	DL33
0	0	0	0	0	0	2.378519302	0	535	FL	DL33
0	0	0	8.12468718	8.645802703	7.587733403	8.606260797	8.168728278	535	FL	DL33
0	5.241234233	5.626433373	0	0	0	0	0	535	FL	DL33
8.104750262	0	0	0	0	0	4.994605659	0	535	FL	DL33
0	4.754265453	0	0	0	0	0	0	535	FL	DL33
6.02531447	0	0	0	0	0	0	0	535	FL	DL33
0	0	0	0	2.60119481	0	0	1.437121322	535	FL	DL33
5.08088564	4.933291347	6.12598761	9.216634719	6.514345957	8.816592653	0	8.703495993	535	FL	DL33
4.339079954	0	0	0	4.171450682	5.408925973	0	4.643584931	535	FL	DL33
0	0	0	0	3.895372827	3.958437658	0	3.539333487	535	FL	DL33
0	0	0	0	5.210665781	0	2.160133152	3.994305127	535	FL	DL33
0	8.547695677	8.052991577	9.464159466	0	0	0	8.338879276	535	FL	DL33
0	0	0	0	3.370049331	6.19878687	0	5.274248106	535	FL	DL33
0	0	0	0	0	0	1.50422848	0	535	FL	DL33
0	5.070900242	0	0	0	0	0	0	535	FL	DL33
0	5.12646595	0	0	0	0	0	0	535	FL	DL33
0	6.714011287	6.227456193	0	0	0	0	0	535	FL	DL33
8.958968491	3.767338957	0	0	0	0	0	0	535	FL	DL33
5.368550817	5.11286127	0	0	0	0	5.050953704	0	535	FL	DL33
0	0	0	0	5.709202513	7.934634707	0	7.046009968	535	FL	DL33
0	3.3884554	0	0	0	0	0	0	535	FL	DL33
0	3.818580187	0	0	0	0	0	0	535	FL	DL33
0	0	0	0	0	4.761641422	0	3.792447334	535	FL	DL33
11.85496206	5.288299227	0	0	0	1.323519482	0	0.621112452	535	FL	DL33
6.052713133	0	0	0	0	0	0	0	535	FL	DL33
0	0	0	0	7.038328239	0	0	5.82166602	535	FL	DL33
0	0	0	0	0	0	2.160133152	0	535	FL	DL33
0	0	0	3.804065732	4.931103237	0	0	4.018386718	535	FL	DL33
0	4.511365699	0	0	0	0	0	0	535	FL	DL33
0	5.153132366	0	0	0	0	0	0	535	FL	DL33
0	0	0	0	2.886473709	0	0	1.700590196	535	FL	DL33
0	4.319050402	0	8.939902281	5.038065321	6.32207	2.378519302	7.913279337	535	FL	DL33
0	5.897546958	0	0	0	0	0	0	535	FL	DL33
0	8.742812132	9.058599536	5.954280505	7.15480307	7.271046684	6.3364055	6.956217827	535	FL	DL33
0	5.981427278	0	0	0	0	0	0	535	FL	DL33
0	4.560144649	0	0	0	0	5.271339154	0	535	FL	DL33
0	8.488119076	8.167707467	8.000771271	0	3.26638191	5.57265206	6.885692663	535	FL	DL33
0	5.872229542	0	0	7.248048506	5.668875373	5.964466545	6.265592244	535	FL	DL33
0	0	0	8.435204321	0	0	0	7.309924481	535	FL	DL33
0	0	0	0	0	0	2.558228025	0	535	FL	DL33
0	1.560617543	0	0	0	0	0	0	535	FL	DL33
6.436930167	0	0	0	0	0	0	0	535	FL	DL33
0	6.735870018	0	0	0	0	0	0	535	FL	DL33
0	0	0	0	0	0	2.160133152	0	535	FL	DL33
0	5.070900242	4.941292449	0	3.577287053	7.113654689	0	6.166502133	535	FL	DL33
0	4.865476287	6.149969351	0	0	0	0	0	535	FL	DL33
0	0	5.017658196	0	0	0	0	0	535	FL	DL33
0	5.041915057	0	0	0	0	0	0	535	FL	DL33
0	0	0	0	4.847029662	0	0	3.630999734	535	FL	DL33
0	0	0	7.378210865	0	0	0	6.252933939	535	FL	DL33
0	8.519486959	6.948710355	7.200211333	3.443994556	0	7.297145318	6.096020724	535	FL	DL33
0	0	0	7.447118757	0	7.086295208	7.118296184	6.917652709	535	FL	DL33
0	0	4.604869221	0	0	0	0	0	535	FL	DL33
5.605870794	4.865476287	0	0	0	0	4.161893347	0	535	FL	DL33
7.399961789	8.539716912	8.598679354	9.218052154	5.787532762	5.879893462	7.511555029	8.16138707	535	FL	DL33
0	7.532888998	7.04227433	9.38791957	4.062309483	3.44825924	0	8.270123689	535	FL	DL33
0	0	0	0	3.203463466	0	0	2.003497203	535	FL	DL33
5.386249638	5.981427278	7.73639134	9.913826387	7.98702856	10.37524097	0	9.882607226	535	FL	DL33
0	0	0	0	5.738401044	6.986596003	4.226402488	6.219252257	535	FL	DL33
0	0	0	0	0	2.957473395	0	2.003497203	535	FL	DL33
0	0	0	0	5.522431584	7.866088183	0	6.968749296	535	FL	DL33
0	6.584418894	4.841220304	0	0	0	0	0	535	FL	DL33
0	6.135576266	0	8.239782746	8.773966072	7.603523197	0	8.269954212	535	FL	DL33
0	0	0	0	0	2.862727961	2.843291725	1.911917584	535	FL	DL33
0	8.74860715	10.4262359	0	7.596261423	5.191635605	9.656356828	6.488986034	535	FL	DL33
7.964583175	5.139888036	0	0	0	0	0	0	535	FL	DL33
0	0	0	0	3.63782252	0	0	2.428267646	535	FL	DL33
0	0	0	0	0	0	2.558228025	0	535	FL	DL33
0	4.734465824	0	0	0	0	0	0	535	FL	DL33
0	7.150303001	4.23230469	0	0	0	0	0	535	FL	DL33
0	7.062642181	0	0	0	0	0	0	535	FL	DL33
0	0	0	1.83684916	0	0	0	0.876229329	535	FL	DL33
7.491646009	10.51525557	10.35501104	8.378748736	8.527036875	6.793246518	11.46336059	8.085460836	535	FL	DL33
0	0	0	6.701489685	0	0	0	5.576222274	535	FL	DL33
0	5.322199106	0	0	0	0	0	0	535	FL	DL33
0	9.733760712	8.532228008	0	6.932967904	7.916343442	8.678717976	7.203038143	535	FL	DL33
0	6.439139252	0	0	0	0	0	0	535	FL	DL33
0	10.21569398	9.180624964	7.03329583	7.465771811	8.26618407	8.962113468	7.766726882	535	FL	DL33
0	0	0	6.59306162	3.203463466	4.363700257	0	5.613125811	535	FL	DL33
0	0	0	0	0	1.963086056	4.730822956	1.092789255	535	FL	DL33
0	6.542679454	5.904059583	0	0	0	0	0	535	FL	DL33
5.486329293	9.523878358	9.698928274	10.15904536	5.121440467	7.746043596	7.133773687	9.138620148	535	FL	DL33
0	7.853223229	7.087822934	9.964584725	5.399057032	3.692989962	0	8.850938085	535	FL	DL33
7.489506972	0	0	0	0	0	0	0	535	FL	DL33
0	8.510362809	8.065632192	10.70859349	5.701767699	2.758129217	3.400623597	9.589809882	535	FL	DL33
0	0	0	0	5.991308801	0	4.257161418	4.774703569	535	FL	DL33
0	4.792726239	0	0	0	0	0	0	535	FL	DL33
0	5.099068961	0	0	0	0	0	0	535	FL	DL33
0	0	0	5.327670849	6.738812341	3.692989962	5.226390248	5.805855696	535	FL	DL33
0	0	0	0	3.290211618	4.63450742	0	3.85037898	535	FL	DL33
0	0	0	0	0	0	3.93888624	0	535	FL	DL33
0	4.460085436	4.535891152	0	0	0	0	0	535	FL	DL33
0	0	0	4.823465247	0	2.179195169	0	3.777424961	535	FL	DL33
0	0	0	0	3.848893115	0	0	2.636906166	535	FL	DL33
0	7.6788278	8.296976462	0	0	0	0	0	535	FL	DL33
0	0	0	0	6.102239118	0	0	4.885620954	535	FL	DL33
0	7.750903605	5.489471605	0	2.421272872	0	5.496668523	1.277551979	535	FL	DL33
0	0	0	4.450332683	0	0	0	3.326207869	535	FL	DL33
0	0	0	0	0	0	3.979678525	0	535	FL	DL33
0	6.843390088	0	0	0	0	0	0	535	FL	DL33
0	4.37787123	0	0	0	0	0	0	535	FL	DL33
0	0	0	6.50858673	0	3.26638191	3.805470827	5.427907466	535	FL	DL33
0	5.322199106	0	0	0	0	0	0	535	FL	DL33
4.521349491	7.924865088	8.836941444	8.851091515	8.805606744	10.45946282	5.414433431	9.768062733	535	FL	DL33
0	5.785219673	0	0	0	0	0	0	535	FL	DL33
0	6.671691985	0	0	3.848893115	0	0	2.636906166	535	FL	DL33
0	4.965548968	4.710210726	0	0	0	0	0	535	FL	DL33
0	0	0	0	4.735819384	0	0	3.51994875	535	FL	DL33
0	0	0	0	0	1.323519482	4.474155293	0.621112452	535	FL	DL33
0	0	0	0	0	0	4.315979654	0	535	FL	DL33
0	9.65670258	8.941042693	9.80554649	4.898316946	5.35268864	6.490555348	8.700415005	535	FL	DL33
0	5.998521497	5.951405031	0	0	0	0	0	535	FL	DL33
0	6.343829609	7.178229785	0	0	3.391223156	4.803571778	2.428267646	535	FL	DL33
0	0	0	0	2.60119481	3.553427748	0	2.848703348	535	FL	DL33
0	0	0	6.213788974	0	0	0	5.08854276	535	FL	DL33
0	7.393248943	7.654568875	0	0	0	0	0	535	FL	DL33
0	5.839653906	4.604869221	0	0	0	0	0	535	FL	DL33
6.590203361	7.703777109	7.41283263	0	3.577287053	0	0	2.368636367	535	FL	DL33
8.020260971	9.435959294	10.86192576	0	6.960896628	7.306807314	8.081641914	6.777169986	535	FL	DL33
4.28780505	6.048117856	0	9.108681633	0	0	5.986206251	7.983401496	535	FL	DL33
0	7.016771797	7.578028835	6.318332074	3.63782252	0	4.994605659	5.253700539	535	FL	DL33
0	0	0	0	0	0	4.749512235	0	535	FL	DL33
0	4.406033476	0	9.185559063	0	0	0	8.060278912	535	FL	DL33
0	0	0	5.413026998	0	3.26638191	2.843291725	4.415706336	535	FL	DL33
0	5.12646595	5.046643265	0	0	0	0	0	535	FL	DL33
8.105907	6.115675302	0	0	0	0	0	0	535	FL	DL33
8.537614292	7.740071401	7.315778381	0	0	0	5.680445829	0	535	FL	DL33
0	3.221852643	0	0	0	0	0	0	535	FL	DL33
0	0	0	0	0	1.323519482	0	0.621112452	535	FL	DL33
0	4.734465824	0	0	0	0	0	0	535	FL	DL33
8.858521993	0	0	0	0	0	0	0	535	FL	DL33
8.658395822	0	0	0	0	0	0	0	535	FL	DL33
0	0	0	4.209255086	0	0	0	3.08584397	535	FL	DL33
0	0	0	6.241959632	4.675204688	7.081906034	0	6.476840193	535	FL	DL33
12.19080429	0	5.192586708	0	0	0	0	0	535	FL	DL33
5.647254936	8.797242525	8.874311212	0	3.895372827	3.692989962	6.944603081	3.395034531	535	FL	DL33
0	0	0	5.119281769	3.003605297	6.074333862	6.871921675	5.416211883	535	FL	DL33
0	3.86732554	5.413247049	0	0	0	0	0	535	FL	DL33
0	4.916763789	0	0	0	0	0	0	535	FL	DL33
0	3.126875772	0	0	0	0	0	0	535	FL	DL33
0	4.118467197	0	7.809248301	0	0	0	6.68396946	535	FL	DL33
0	11.05580417	10.43586931	13.00509815	10.9237649	8.044609535	13.27583615	11.99498164	535	FL	DL33
9.629446859	5.427555094	0	0	0	0	5.65830523	0	535	FL	DL33
0	11.99732572	12.56288752	11.77324136	12.12645622	10.28207353	13.20942895	11.58887469	535	FL	DL33
0	7.849680268	9.294076229	0	6.10722661	4.053684588	8.825404175	5.042609324	535	FL	DL33
0	0	0	4.682904276	0	0	0	3.558350199	535	FL	DL33
7.151320506	3.958224579	0	0	0	0	0	0	535	FL	DL33
9.724092579	6.256091287	6.528208585	0	2.421272872	0	5.129936124	1.277551979	535	FL	DL33
0	0	0	0	5.438664613	2.50941997	5.249117216	4.28791551	535	FL	DL33
4.744450474	9.107626748	8.363900002	0	6.954520422	7.453570338	7.98593485	6.872068503	535	FL	DL33
0	4.606654944	6.311538707	0	0	0	4.903643038	0	535	FL	DL33
6.412084299	0	0	0	0	0	0	0	535	FL	DL33
0	5.558578905	0	0	0	0	0	0	535	FL	DL33
0	8.382966817	6.88260713	9.986217447	5.080621502	3.26638191	0	8.86907001	535	FL	DL33
0	0	6.51513656	0	0	0	0	0	535	FL	DL33
0	6.37144461	4.90903499	0	0	0	0	0	535	FL	DL33
0	8.901673812	5.470953201	0	5.504413664	6.592358982	0	5.85635099	535	FL	DL33
8.523247316	0	0	0	0	0	0	0	535	FL	DL33
4.233759368	0	0	0	0	0	0	0	535	FL	DL33
0	0	0	7.209302295	7.421320079	7.830662146	6.412945132	7.543373148	535	FL	DL33
0	0	0	0	3.203463466	0	0	2.003497203	535	FL	DL33
0	8.146196252	7.920973456	9.987905528	4.610678142	3.44825924	0	8.868511247	535	FL	DL33
0	8.191966399	8.00225607	8.289136587	5.759753735	6.090270289	5.810318247	7.348140127	535	FL	DL33
0	9.421323101	9.254062557	8.0952733	8.227485259	5.526704803	9.924540251	7.726687233	535	FL	DL33
8.257908362	11.32885679	11.48645421	9.318829132	11.04854419	11.51872627	9.83336896	11.00838559	535	FL	DL33
5.686994314	7.034972473	6.018468412	0	3.203463466	0	5.816707931	2.003497203	535	FL	DL33
0	0	0	0	2.202502382	0	0	1.092789255	535	FL	DL33
0	4.949550208	5.319919186	0	0	0	0	0	535	FL	DL33
0	5.749629425	0	0	0	0	0	0	535	FL	DL33
0	7.573467335	8.089081538	9.023187678	7.588374062	9.803933628	0	9.224487287	535	FL	DL33
13.05735249	0	0	0	3.443994556	3.648595792	0	3.172522422	535	FL	DL33
0	6.66009769	0	0	4.96284873	4.083520092	6.232727793	4.172451628	535	FL	DL33
0	4.560144649	0	0	0	0	0	0	535	FL	DL33
7.322063604	8.823385585	10.0343097	0	6.276190953	6.636810585	7.498606063	6.101964218	535	FL	DL33
0	0	0	0	0	2.862727961	2.160133152	1.911917584	535	FL	DL33
4.339079954	5.567312328	0	8.590682128	7.889818348	7.056663454	3.896360291	7.998857058	535	FL	DL33
0	0	0	0	5.35781583	3.391223156	0	4.305927341	535	FL	DL33
0	4.000754445	0	0	0	0	0	0	535	FL	DL33
0	0	0	0	4.136376667	0	0	2.922350427	535	FL	DL33
7.876966384	10.52526579	10.3473449	7.929970319	7.276263516	9.55191665	8.267045107	8.804860395	535	FL	DL33
0	0	0	5.508333729	3.895372827	5.918175073	0	5.462195261	535	FL	DL33
0	0	0	8.002137391	6.954520422	7.117906993	0	7.466159756	535	FL	DL33
8.246924728	0	0	0	0	0	0	0	535	FL	DL33
0	5.958170719	0	0	0	0	0	0	535	FL	DL33
0	0	0	0	0	0	1.882505489	0	535	FL	DL33
0	9.085182552	8.51055054	0	5.872828869	5.131621542	5.167205004	5.132458796	535	FL	DL33
0	0	0	0	1.924078553	0	0	0.876229329	535	FL	DL33
0	0	0	0	0	3.197603934	0	2.237753592	535	FL	DL33
0	9.653639344	10.79408224	8.380152902	8.929547749	8.977778218	8.068996157	8.803469574	535	FL	DL33
6.430776333	6.069395022	6.650310819	0	1.924078553	0	3.16014956	0.876229329	535	FL	DL33
0	7.316119883	0	0	3.63782252	5.656754305	0	4.785813228	535	FL	DL33
0	6.386888843	0	0	0	0	0	0	535	FL	DL33
0	0	0	0	2.753890234	0	0	1.576793735	535	FL	DL33
0	0	0	0	0	0	2.710793336	0	535	FL	DL33
0	4.965548968	0	0	0	0	0	0	535	FL	DL33
0	4.406033476	0	0	0	0	0	0	535	FL	DL33
0	6.539395392	6.46453578	0	3.694906204	5.968528266	0	5.076223224	535	FL	DL33
0	5.027101227	0	0	0	0	0	0	535	FL	DL33
0	0	5.725438071	0	0	0	0	0	534	FL	DL33
0	6.064925137	0	0	0	0	0	0	534	FL	DL33
0	5.838511351	7.799118694	10.26798248	10.43189785	8.250575583	9.418403216	9.96091827	534	FL	DL33
0	6.227442569	0	10.04036179	0	4.534632898	0	8.747677246	534	FL	DL33
0	0	6.024517986	5.076066944	6.163109508	6.977752563	0	6.42031679	534	FL	DL33
0	7.038369657	8.214149496	7.830002022	0	2.045844008	0	6.535892775	534	FL	DL33
0	3.979270523	0	0	0	0	0	0	534	FL	DL33
0	5.55628532	0	0	0	0	0	0	534	FL	DL33
0	0	0	7.026611794	0	2.594204106	0	5.744528705	534	FL	DL33
0	0	0	0	5.033898241	0	2.796739839	3.984710273	534	FL	DL33
0	6.372022819	0	6.089123207	0	0	0	4.790909174	534	FL	DL33
0	4.125785156	0	0	0	0	0	0	534	FL	DL33
4.398211934	5.297186753	0	0	0	0	0	0	534	FL	DL33
0	8.779051653	8.500307146	0	2.335217957	6.911794718	4.840766112	5.945404498	534	FL	DL33
0	4.926354723	0	0	0	0	0	0	534	FL	DL33
0	9.37660709	10.40492182	10.20067476	3.761430869	4.253817296	0	8.908036753	534	FL	DL33
0	9.299874759	8.860123582	12.57376239	9.044093883	10.86707213	4.351321619	11.52866117	534	FL	DL33
0	5.609206223	0	0	0	0	0	0	534	FL	DL33
0	0	6.654482074	8.107190752	5.766233516	7.523081816	0	7.447179648	534	FL	DL33
0	7.547712208	8.499162327	0	5.568412532	7.994497425	5.395721102	7.097583987	534	FL	DL33
8.027516789	10.25159918	10.96596018	8.066006094	9.412376318	7.775993573	11.76625135	8.708206077	534	FL	DL33
0	0	5.351590136	0	0	0	0	0	534	FL	DL33
0	5.128861468	0	0	0	0	0	0	534	FL	DL33
0	5.55628532	7.242670087	0	0	0	0	0	534	FL	DL33
0	0	0	0	0	4.817150159	0	3.841723981	534	FL	DL33
0	0	0	8.997189416	9.163996441	8.455480306	0	8.898390846	534	FL	DL33
0	5.391211408	0	0	3.202927575	0	0	2.165036894	534	FL	DL33
0	4.079290567	0	0	0	0	0	0	534	FL	DL33
0	0	0	6.837273027	6.926968742	9.155882623	0	8.338163004	534	FL	DL33
0	6.01122157	0	0	0	0	5.14442011	0	534	FL	DL33
0	8.683698168	9.097142473	7.092023962	5.006871925	5.471028877	6.864173159	6.153041533	534	FL	DL33
5.87617043	0	0	0	0	0	0	0	534	FL	DL33
0	0	6.332400076	7.421924099	8.729379839	10.50029811	0	9.699636112	534	FL	DL33
0	5.19339574	0	0	0	0	4.856764488	0	534	FL	DL33
0	2.829731759	0	7.243676021	2.667113163	5.510248255	0	6.17415827	534	FL	DL33
0	6.376818963	6.454617023	0	0	0	0	0	534	FL	DL33
9.776361553	9.316458886	8.137401697	0	4.964911646	4.785901836	7.995643071	4.557335394	534	FL	DL33
0	6.428111976	6.883405379	0	0	4.198271175	0	3.223809827	534	FL	DL33
7.184969999	7.917944539	6.997659728	0	3.974817094	0	0	2.927840451	534	FL	DL33
7.752005331	10.63158007	9.272616488	4.815367369	10.18614498	0	8.968358242	9.140272936	534	FL	DL33
0	0	5.310770053	0	0	0	0	0	534	FL	DL33
0	4.672155445	0	0	3.356640443	0	0	2.315721984	534	FL	DL33
7.843152378	0	0	0	0	0	0	0	534	FL	DL33
0	0	0	0	4.875309046	0	0	3.826234287	534	FL	DL33
0	4.966356013	0	0	0	0	0	0	534	FL	DL33
0	6.724842716	0	0	0	0	0	0	534	FL	DL33
9.009748028	0	0	0	0	0	0	0	534	FL	DL33
0	5.224165559	0	0	0	0	0	0	534	FL	DL33
6.778320076	0	0	0	0	0	0	0	534	FL	DL33
0	7.982419005	7.887378783	10.22542683	10.60869319	3.938913436	12.34329954	9.986340113	534	FL	DL33
7.89106572	7.760715403	7.272404656	0	3.807902881	0	0	2.761917175	534	FL	DL33
0	7.978569145	7.624380836	9.872224865	3.116229522	3.533921632	0	8.57786675	534	FL	DL33
0	4.926354723	0	0	0	0	0	0	534	FL	DL33
0	7.671740068	0	0	0	0	0	0	534	FL	DL33
7.584095626	2.428579085	0	0	0	0	0	0	534	FL	DL33
0	5.752990761	6.436759496	0	0	0	0	0	534	FL	DL33
0	0	0	8.365163658	0	0	0	7.066886465	534	FL	DL33
11.71677872	8.555258272	8.899651325	0	5.259689493	4.84745166	8.871799236	4.748355687	534	FL	DL33
9.38796982	6.204969892	0	0	0	0	0	0	534	FL	DL33
0	7.869666552	7.949803122	0	3.712696081	0	6.795789461	2.667440632	534	FL	DL33
0	3.600177776	0	0	0	0	0	0	534	FL	DL33
0	0	0	8.62573958	0	0	0	7.327462114	534	FL	DL33
0	0	0	7.994241764	0	0	0	6.695965312	534	FL	DL33
4.574057741	0	0	0	0	0	0	0	534	FL	DL33
0	0	0	7.80033884	0	5.555367279	0	6.638546538	534	FL	DL33
0	7.575512082	0	0	8.217449899	3.901202814	10.02067334	7.182221369	534	FL	DL33
5.605885744	0	0	8.67491098	6.233824448	7.751759762	4.377288696	7.883504856	534	FL	DL33
0	4.25355969	0	0	0	0	0	0	534	FL	DL33
0	4.366847409	0	0	0	0	0	0	534	FL	DL33
0	0	0	5.269245676	0	0	0	3.971296661	534	FL	DL33
0	3.4334194	0	8.030767556	0	3.129519009	0	6.742686475	534	FL	DL33
0	4.330491914	0	0	0	0	0	0	534	FL	DL33
5.605885744	3.115891241	0	0	0	0	0	0	534	FL	DL33
9.457241883	8.565498188	9.640564852	10.78558606	5.259689493	7.029577545	6.373054429	9.524005654	534	FL	DL33
0	6.152480161	6.90054862	0	0	0	0	0	534	FL	DL33
0	0	0	0	5.291104044	6.921219839	0	6.112600945	534	FL	DL33
9.792037788	6.045122728	0	0	3.48988737	2.843318758	0	2.888852658	534	FL	DL33
0	4.966356013	0	0	0	0	0	0	534	FL	DL33
0	0	0	6.04033357	4.759492417	0	0	5.046814917	534	FL	DL33
0	0	0	0	0	4.703222648	0	3.72789748	534	FL	DL33
0	7.469028664	0	8.122110539	9.369140195	8.28137733	9.278218441	8.78136629	534	FL	DL33
6.102813744	3.979270523	0	0	0	0	0	0	534	FL	DL33
0	6.2971754	6.35220258	0	0	2.045844008	0	1.157222066	534	FL	DL33
0	0	0	6.008585243	0	5.673147177	4.856764488	5.396996526	534	FL	DL33
0	0	0	0	3.021330849	0	0	1.988385328	534	FL	DL33
0	5.659466774	0	0	0	0	0	0	534	FL	DL33
0	0	0	0	0	4.973478656	5.004073773	3.997946461	534	FL	DL33
0	0	0	0	3.712696081	0	0	2.667440632	534	FL	DL33
0	3.4334194	0	0	0	0	0	0	534	FL	DL33
0	4.772223038	0	5.637995594	0	0	0	4.339875063	534	FL	DL33
0	0	0	0	3.550405822	0	0	2.50675923	534	FL	DL33
5.617314134	5.909686503	5.282600589	0	5.658022301	0	4.584874459	4.608617961	534	FL	DL33
9.033909263	4.330491914	0	0	2.667113163	0	0	1.650340827	534	FL	DL33
0	7.488107132	6.140029666	0	3.48988737	0	0	2.446984771	534	FL	DL33
0	0	1.757430251	0	0	0	0	0	534	FL	DL33
0	4.672155445	0	0	0	0	0	0	534	FL	DL33
7.49607208	5.453340763	0	0	4.723779772	0	0	3.674852394	534	FL	DL33
0	0	0	0	6.284715683	4.169297103	3.279935728	5.357257895	534	FL	DL33
0	0	0	0	0	0	3.422684441	0	534	FL	DL33
11.74163614	8.441192596	8.584214926	0	5.159051989	4.973478656	8.736466195	4.748355687	534	FL	DL33
0	0	0	0	3.202927575	0	0	2.165036894	534	FL	DL33
0	0	0	5.785445089	0	0	0	4.487284382	534	FL	DL33
0	3.233262226	0	0	0	0	0	0	534	FL	DL33
0	0	0	0	5.746815818	0	0	4.697397301	534	FL	DL33
0	5.128861468	0	0	0	0	0	0	534	FL	DL33
0	4.748129021	0	0	0	0	0	0	534	FL	DL33
6.936022807	6.3074847	5.324562712	0	0	2.948036547	0	1.988385328	534	FL	DL33
0	7.309244289	8.197252015	0	0	0	0	0	534	FL	DL33
0	0	0	0	6.554100178	0	0	5.504623216	534	FL	DL33
4.946677111	0	0	0	0	0	0	0	534	FL	DL33
0	0	5.779021236	5.665646444	3.550405822	5.196604974	0	5.069593104	534	FL	DL33
0	0	0	0	5.629035491	6.704155863	5.87836311	6.00370805	534	FL	DL33
6.971847468	9.185526776	8.503733763	0	7.397222757	6.539853397	7.093692526	6.723914646	534	FL	DL33
0	0	5.90162148	7.340179327	6.241824429	8.059677163	6.712507339	7.491722222	534	FL	DL33
0	2.829731759	0	0	0	0	0	0	534	FL	DL33
0	3.743092956	0	8.086406634	0	5.421840463	0	6.879908937	534	FL	DL33
6.920708601	8.559043083	6.602425894	7.856780133	4.454172585	0	7.517074853	6.600301096	534	FL	DL33
0	4.401927814	0	0	0	0	0	0	534	FL	DL33
6.524461326	0	0	0	0	0	0	0	534	FL	DL33
0	8.463409059	8.342622403	8.415233705	7.580171354	4.534632898	9.723016733	7.577467095	534	FL	DL33
0	0	0	0	7.652710663	6.468699956	0	6.887982359	534	FL	DL33
6.215141922	0	0	0	4.048876481	0	0	3.001554845	534	FL	DL33
0	0	0	6.628116316	4.117830151	6.305661256	0	6.073761508	534	FL	DL33
0	0	0	0	3.661467122	4.613087789	0	3.943917691	534	FL	DL33
6.645297337	0	0	0	0	0	0	0	534	FL	DL33
0	0	0	10.05761142	0	3.938913436	0	8.762366775	534	FL	DL33
0	4.560951597	0	0	6.068231196	0	3.113442124	5.018778081	534	FL	DL33
0	9.061958364	9.994033635	7.646008993	0	0	6.330343571	6.347733964	534	FL	DL33
0	5.378308546	6.489402973	0	0	0	1.837840138	0	534	FL	DL33
0	3.520264516	0	6.034064028	2.514691516	6.076424719	0	5.643239671	534	FL	DL33
0	0	0	0	5.020476375	0	0	3.971296661	534	FL	DL33
0	4.841206682	0	0	0	0	0	0	534	FL	DL33
0	0	0	0	0	1.770709875	0	0.933440105	534	FL	DL33
0	0	6.193139024	9.368282329	0	0	0	8.070004553	534	FL	DL33
0	0	0	10.00943988	7.567552897	8.813166042	6.893586982	9.135727299	534	FL	DL33
0	0	0	7.375329361	4.843564167	6.797556782	0	6.706538066	534	FL	DL33
8.385619231	7.385367921	7.877829641	7.569098177	8.526720425	0	9.835187744	7.739031718	534	FL	DL33
0	9.989929944	6.889152509	7.957250636	8.992507937	10.32889925	0	9.624425735	534	FL	DL33
0	0	0	0	5.9367305	6.859304645	0	6.197757985	534	FL	DL33
0	0	6.05136493	0	0	0	0	0	534	FL	DL33
